Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
County,Santa Clara County,2015,November,11/01/2015,1000000,Total Wage and Salary,N,1049400
County,Santa Clara County,2015,November,11/01/2015,41000000,Wholesale Trade,N,36600
County,Santa Clara County,2015,November,11/01/2015,0,Total Nonfarm,N,1046000
County,Santa Clara County,2015,November,11/01/2015,30000000,Manufacturing,N,160600
County,Santa Clara County,2015,November,11/01/2015,90920000,State Government,N,6800
County,Santa Clara County,2015,November,11/01/2015,43000000,"Transportation, Warehousing and Utilitie",N,14700
County,Santa Clara County,2015,November,11/01/2015,10000000,Mining and Logging,N,200
County,Santa Clara County,2015,November,11/01/2015,55520000,Finance and Insurance,N,21200
County,Santa Clara County,2015,November,11/01/2015,60550000,Management of Companies and Enterprises,N,12700
County,Santa Clara County,2015,December,12/01/2015,65620000,Health Care and Social Assistance,N,113400
County,Santa Clara County,2015,December,12/01/2015,70000000,Leisure and Hospitality,N,94700
County,Santa Clara County,2015,December,12/01/2015,60560000,Administrative and Support and Waste Ser,N,63800
County,Santa Clara County,2015,December,12/01/2015,80000000,Other Services,N,26700
County,Santa Clara County,2015,December,12/01/2015,50000000,Information,N,71700
County,Santa Clara County,2015,December,12/01/2015,65000000,Educational and Health Services,N,158200
County,Santa Clara County,2015,December,12/01/2015,32000000,Nondurable Goods,N,10900
County,Santa Clara County,2015,December,12/01/2015,42000000,Retail Trade,N,89600
County,Santa Clara County,2015,December,12/01/2015,6000000,Goods Producing,N,205300
County,Santa Clara County,2015,December,12/01/2015,7000000,Service Providing,N,841000
County,Santa Clara County,2015,December,12/01/2015,90910000,Federal Government,N,9900
County,Santa Clara County,2015,December,12/01/2015,90930000,Local Government,N,75500
County,Santa Clara County,2015,December,12/01/2015,11000000,Total Farm,N,3100
County,Santa Clara County,2015,December,12/01/2015,55000000,Financial Activities,N,34600
County,Santa Clara County,2015,December,12/01/2015,90000000,Government,N,92300
County,Santa Clara County,2015,December,12/01/2015,60540000,"Professional, Scientific and Technical S",N,145000
County,Santa Clara County,2015,December,12/01/2015,65610000,Educational Services,N,44800
County,Santa Clara County,2015,December,12/01/2015,20000000,Construction,N,44200
County,Santa Clara County,2015,December,12/01/2015,60000000,Professional and Business Services,N,221500
County,Santa Clara County,2015,December,12/01/2015,31000000,Durable Goods,N,150000
County,Santa Clara County,2015,December,12/01/2015,40000000,"Trade, Transportation and Utilities",N,141300
County,Santa Clara County,2015,December,12/01/2015,1000000,Total Wage and Salary,N,1049400
County,Santa Clara County,2015,December,12/01/2015,55530000,Real Estate and Rental and Leasing,N,13600
County,Santa Clara County,2015,December,12/01/2015,41000000,Wholesale Trade,N,36400
County,Santa Clara County,2015,December,12/01/2015,0,Total Nonfarm,N,1046300
County,Santa Clara County,2015,December,12/01/2015,30000000,Manufacturing,N,160900
County,Santa Clara County,2015,December,12/01/2015,90920000,State Government,N,6900
County,Santa Clara County,2015,December,12/01/2015,10000000,Mining and Logging,N,200
County,Santa Clara County,2015,December,12/01/2015,43000000,"Transportation, Warehousing and Utilitie",N,15300
County,Santa Clara County,2015,December,12/01/2015,55520000,Finance and Insurance,N,21000
County,Santa Clara County,2015,December,12/01/2015,60550000,Management of Companies and Enterprises,N,12700
County,Santa Clara County,2014,January,01/01/2014,32000000,Nondurable Goods,N,10500
County,Santa Clara County,2014,January,01/01/2014,50000000,Information,N,61300
County,Santa Clara County,2014,January,01/01/2014,65000000,Educational and Health Services,N,146700
County,Santa Clara County,2014,January,01/01/2014,80000000,Other Services,N,25100
County,Santa Clara County,2014,January,01/01/2014,42000000,Retail Trade,N,83200
County,Santa Clara County,2014,January,01/01/2014,65620000,Health Care and Social Assistance,N,104800
County,Santa Clara County,2014,January,01/01/2014,60560000,Administrative and Support and Waste Ser,N,55800
County,Santa Clara County,2014,January,01/01/2014,70000000,Leisure and Hospitality,N,84700
County,Santa Clara County,2014,January,01/01/2014,6000000,Goods Producing,N,191100
County,Santa Clara County,2014,January,01/01/2014,55000000,Financial Activities,N,33300
County,Santa Clara County,2014,January,01/01/2014,11000000,Total Farm,N,3000
County,Santa Clara County,2014,January,01/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,January,01/01/2014,7000000,Service Providing,N,771700
County,Santa Clara County,2014,January,01/01/2014,90930000,Local Government,N,75700
County,Santa Clara County,2014,January,01/01/2014,20000000,Construction,N,36600
County,Santa Clara County,2014,January,01/01/2014,40000000,"Trade, Transportation and Utilities",N,133600
County,Santa Clara County,2014,January,01/01/2014,60000000,Professional and Business Services,N,195300
County,Santa Clara County,2014,January,01/01/2014,90000000,Government,N,91700
County,Santa Clara County,2014,January,01/01/2014,65610000,Educational Services,N,41900
County,Santa Clara County,2014,January,01/01/2014,55530000,Real Estate and Rental and Leasing,N,12700
County,Santa Clara County,2014,January,01/01/2014,1000000,Total Wage and Salary,N,965800
County,Santa Clara County,2014,January,01/01/2014,60540000,"Professional, Scientific and Technical S",N,128200
County,Santa Clara County,2014,January,01/01/2014,31000000,Durable Goods,N,143700
County,Santa Clara County,2014,January,01/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,January,01/01/2014,60550000,Management of Companies and Enterprises,N,11300
County,Santa Clara County,2014,January,01/01/2014,90920000,State Government,N,6200
County,Santa Clara County,2014,January,01/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,January,01/01/2014,30000000,Manufacturing,N,154200
County,Santa Clara County,2014,January,01/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13700
County,Santa Clara County,2014,January,01/01/2014,0,Total Nonfarm,N,962800
County,Santa Clara County,2014,January,01/01/2014,41000000,Wholesale Trade,N,36700
County,Santa Clara County,2014,February,02/01/2014,7000000,Service Providing,N,778400
County,Santa Clara County,2014,February,02/01/2014,32000000,Nondurable Goods,N,10400
County,Santa Clara County,2014,February,02/01/2014,65000000,Educational and Health Services,N,148300
County,Santa Clara County,2014,February,02/01/2014,50000000,Information,N,62300
County,Santa Clara County,2014,February,02/01/2014,65620000,Health Care and Social Assistance,N,104900
County,Santa Clara County,2014,February,02/01/2014,80000000,Other Services,N,25400
County,Santa Clara County,2014,February,02/01/2014,70000000,Leisure and Hospitality,N,87300
County,Santa Clara County,2014,February,02/01/2014,60560000,Administrative and Support and Waste Ser,N,55600
County,Santa Clara County,2014,February,02/01/2014,42000000,Retail Trade,N,82000
County,Santa Clara County,2014,February,02/01/2014,6000000,Goods Producing,N,191800
County,Santa Clara County,2014,February,02/01/2014,55000000,Financial Activities,N,33400
County,Santa Clara County,2014,February,02/01/2014,11000000,Total Farm,N,3200
County,Santa Clara County,2014,February,02/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,February,02/01/2014,90930000,Local Government,N,76800
County,Santa Clara County,2014,February,02/01/2014,20000000,Construction,N,36900
County,Santa Clara County,2014,February,02/01/2014,40000000,"Trade, Transportation and Utilities",N,132200
County,Santa Clara County,2014,February,02/01/2014,60000000,Professional and Business Services,N,196700
County,Santa Clara County,2014,February,02/01/2014,1000000,Total Wage and Salary,N,973400
County,Santa Clara County,2014,February,02/01/2014,55530000,Real Estate and Rental and Leasing,N,12800
County,Santa Clara County,2014,February,02/01/2014,65610000,Educational Services,N,43400
County,Santa Clara County,2014,February,02/01/2014,90000000,Government,N,92800
County,Santa Clara County,2014,February,02/01/2014,60540000,"Professional, Scientific and Technical S",N,129700
County,Santa Clara County,2014,February,02/01/2014,31000000,Durable Goods,N,144200
County,Santa Clara County,2014,February,02/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,February,02/01/2014,90920000,State Government,N,6200
County,Santa Clara County,2014,February,02/01/2014,60550000,Management of Companies and Enterprises,N,11400
County,Santa Clara County,2014,February,02/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,February,02/01/2014,30000000,Manufacturing,N,154600
County,Santa Clara County,2014,February,02/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13600
County,Santa Clara County,2014,February,02/01/2014,41000000,Wholesale Trade,N,36600
County,Santa Clara County,2014,February,02/01/2014,0,Total Nonfarm,N,970200
County,Santa Clara County,2014,March,03/01/2014,32000000,Nondurable Goods,N,10600
County,Santa Clara County,2014,March,03/01/2014,50000000,Information,N,63200
County,Santa Clara County,2014,March,03/01/2014,65000000,Educational and Health Services,N,148800
County,Santa Clara County,2014,March,03/01/2014,80000000,Other Services,N,25600
County,Santa Clara County,2014,March,03/01/2014,42000000,Retail Trade,N,81800
County,Santa Clara County,2014,March,03/01/2014,65620000,Health Care and Social Assistance,N,105000
County,Santa Clara County,2014,March,03/01/2014,60560000,Administrative and Support and Waste Ser,N,56300
County,Santa Clara County,2014,March,03/01/2014,70000000,Leisure and Hospitality,N,88900
County,Santa Clara County,2014,March,03/01/2014,6000000,Goods Producing,N,192500
County,Santa Clara County,2014,March,03/01/2014,55000000,Financial Activities,N,33600
County,Santa Clara County,2014,March,03/01/2014,11000000,Total Farm,N,3300
County,Santa Clara County,2014,March,03/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,March,03/01/2014,7000000,Service Providing,N,782700
County,Santa Clara County,2014,March,03/01/2014,90930000,Local Government,N,77000
County,Santa Clara County,2014,March,03/01/2014,20000000,Construction,N,36900
County,Santa Clara County,2014,March,03/01/2014,40000000,"Trade, Transportation and Utilities",N,132200
County,Santa Clara County,2014,March,03/01/2014,60000000,Professional and Business Services,N,197400
County,Santa Clara County,2014,March,03/01/2014,31000000,Durable Goods,N,144700
County,Santa Clara County,2014,March,03/01/2014,90000000,Government,N,93000
County,Santa Clara County,2014,March,03/01/2014,65610000,Educational Services,N,43800
County,Santa Clara County,2014,March,03/01/2014,55530000,Real Estate and Rental and Leasing,N,13000
County,Santa Clara County,2014,March,03/01/2014,1000000,Total Wage and Salary,N,978500
County,Santa Clara County,2014,March,03/01/2014,60540000,"Professional, Scientific and Technical S",N,129700
County,Santa Clara County,2014,March,03/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,March,03/01/2014,60550000,Management of Companies and Enterprises,N,11400
County,Santa Clara County,2014,March,03/01/2014,90920000,State Government,N,6200
County,Santa Clara County,2014,March,03/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13700
County,Santa Clara County,2014,March,03/01/2014,30000000,Manufacturing,N,155300
County,Santa Clara County,2014,March,03/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,March,03/01/2014,0,Total Nonfarm,N,975200
County,Santa Clara County,2014,March,03/01/2014,41000000,Wholesale Trade,N,36700
County,Santa Clara County,2014,April,04/01/2014,32000000,Nondurable Goods,N,10700
County,Santa Clara County,2014,April,04/01/2014,65000000,Educational and Health Services,N,149500
County,Santa Clara County,2014,April,04/01/2014,50000000,Information,N,63500
County,Santa Clara County,2014,April,04/01/2014,80000000,Other Services,N,26100
County,Santa Clara County,2014,April,04/01/2014,70000000,Leisure and Hospitality,N,89900
County,Santa Clara County,2014,April,04/01/2014,60560000,Administrative and Support and Waste Ser,N,56200
County,Santa Clara County,2014,April,04/01/2014,65620000,Health Care and Social Assistance,N,105500
County,Santa Clara County,2014,April,04/01/2014,42000000,Retail Trade,N,82400
County,Santa Clara County,2014,April,04/01/2014,6000000,Goods Producing,N,193000
County,Santa Clara County,2014,April,04/01/2014,55000000,Financial Activities,N,33600
County,Santa Clara County,2014,April,04/01/2014,11000000,Total Farm,N,3300
County,Santa Clara County,2014,April,04/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,April,04/01/2014,90930000,Local Government,N,77600
County,Santa Clara County,2014,April,04/01/2014,7000000,Service Providing,N,787400
County,Santa Clara County,2014,April,04/01/2014,20000000,Construction,N,37200
County,Santa Clara County,2014,April,04/01/2014,40000000,"Trade, Transportation and Utilities",N,133100
County,Santa Clara County,2014,April,04/01/2014,31000000,Durable Goods,N,144800
County,Santa Clara County,2014,April,04/01/2014,60000000,Professional and Business Services,N,197700
County,Santa Clara County,2014,April,04/01/2014,1000000,Total Wage and Salary,N,983700
County,Santa Clara County,2014,April,04/01/2014,55530000,Real Estate and Rental and Leasing,N,13000
County,Santa Clara County,2014,April,04/01/2014,65610000,Educational Services,N,44000
County,Santa Clara County,2014,April,04/01/2014,90000000,Government,N,94000
County,Santa Clara County,2014,April,04/01/2014,60540000,"Professional, Scientific and Technical S",N,130100
County,Santa Clara County,2014,April,04/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,April,04/01/2014,90920000,State Government,N,6600
County,Santa Clara County,2014,April,04/01/2014,60550000,Management of Companies and Enterprises,N,11400
County,Santa Clara County,2014,April,04/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13500
County,Santa Clara County,2014,April,04/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,April,04/01/2014,30000000,Manufacturing,N,155500
County,Santa Clara County,2014,April,04/01/2014,41000000,Wholesale Trade,N,37200
County,Santa Clara County,2014,April,04/01/2014,0,Total Nonfarm,N,980400
County,Santa Clara County,2014,May,05/01/2014,32000000,Nondurable Goods,N,10700
County,Santa Clara County,2014,May,05/01/2014,50000000,Information,N,64100
County,Santa Clara County,2014,May,05/01/2014,65000000,Educational and Health Services,N,150100
County,Santa Clara County,2014,May,05/01/2014,80000000,Other Services,N,26300
County,Santa Clara County,2014,May,05/01/2014,42000000,Retail Trade,N,82400
County,Santa Clara County,2014,May,05/01/2014,65620000,Health Care and Social Assistance,N,105800
County,Santa Clara County,2014,May,05/01/2014,60560000,Administrative and Support and Waste Ser,N,56200
County,Santa Clara County,2014,May,05/01/2014,70000000,Leisure and Hospitality,N,92000
County,Santa Clara County,2014,May,05/01/2014,6000000,Goods Producing,N,194000
County,Santa Clara County,2014,May,05/01/2014,55000000,Financial Activities,N,33800
County,Santa Clara County,2014,May,05/01/2014,11000000,Total Farm,N,3400
County,Santa Clara County,2014,May,05/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,May,05/01/2014,7000000,Service Providing,N,791500
County,Santa Clara County,2014,May,05/01/2014,90930000,Local Government,N,77900
County,Santa Clara County,2014,May,05/01/2014,20000000,Construction,N,37700
County,Santa Clara County,2014,May,05/01/2014,40000000,"Trade, Transportation and Utilities",N,133200
County,Santa Clara County,2014,May,05/01/2014,60000000,Professional and Business Services,N,197900
County,Santa Clara County,2014,May,05/01/2014,31000000,Durable Goods,N,145300
County,Santa Clara County,2014,May,05/01/2014,90000000,Government,N,94100
County,Santa Clara County,2014,May,05/01/2014,65610000,Educational Services,N,44300
County,Santa Clara County,2014,May,05/01/2014,55530000,Real Estate and Rental and Leasing,N,13200
County,Santa Clara County,2014,May,05/01/2014,1000000,Total Wage and Salary,N,988900
County,Santa Clara County,2014,May,05/01/2014,60540000,"Professional, Scientific and Technical S",N,130200
County,Santa Clara County,2014,May,05/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,May,05/01/2014,60550000,Management of Companies and Enterprises,N,11500
County,Santa Clara County,2014,May,05/01/2014,90920000,State Government,N,6400
County,Santa Clara County,2014,May,05/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13700
County,Santa Clara County,2014,May,05/01/2014,30000000,Manufacturing,N,156000
County,Santa Clara County,2014,May,05/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,May,05/01/2014,0,Total Nonfarm,N,985500
County,Santa Clara County,2014,May,05/01/2014,41000000,Wholesale Trade,N,37100
County,Santa Clara County,2014,June,06/01/2014,32000000,Nondurable Goods,N,10800
County,Santa Clara County,2014,June,06/01/2014,65000000,Educational and Health Services,N,148900
County,Santa Clara County,2014,June,06/01/2014,50000000,Information,N,66400
County,Santa Clara County,2014,June,06/01/2014,80000000,Other Services,N,26500
County,Santa Clara County,2014,June,06/01/2014,70000000,Leisure and Hospitality,N,92400
County,Santa Clara County,2014,June,06/01/2014,60560000,Administrative and Support and Waste Ser,N,56800
County,Santa Clara County,2014,June,06/01/2014,65620000,Health Care and Social Assistance,N,105900
County,Santa Clara County,2014,June,06/01/2014,42000000,Retail Trade,N,82900
County,Santa Clara County,2014,June,06/01/2014,6000000,Goods Producing,N,196800
County,Santa Clara County,2014,June,06/01/2014,55000000,Financial Activities,N,34200
County,Santa Clara County,2014,June,06/01/2014,11000000,Total Farm,N,3700
County,Santa Clara County,2014,June,06/01/2014,90930000,Local Government,N,75400
County,Santa Clara County,2014,June,06/01/2014,7000000,Service Providing,N,794200
County,Santa Clara County,2014,June,06/01/2014,90910000,Federal Government,N,9700
County,Santa Clara County,2014,June,06/01/2014,20000000,Construction,N,38800
County,Santa Clara County,2014,June,06/01/2014,40000000,"Trade, Transportation and Utilities",N,133900
County,Santa Clara County,2014,June,06/01/2014,31000000,Durable Goods,N,146900
County,Santa Clara County,2014,June,06/01/2014,60000000,Professional and Business Services,N,200600
County,Santa Clara County,2014,June,06/01/2014,1000000,Total Wage and Salary,N,994700
County,Santa Clara County,2014,June,06/01/2014,55530000,Real Estate and Rental and Leasing,N,13500
County,Santa Clara County,2014,June,06/01/2014,65610000,Educational Services,N,43000
County,Santa Clara County,2014,June,06/01/2014,90000000,Government,N,91300
County,Santa Clara County,2014,June,06/01/2014,60540000,"Professional, Scientific and Technical S",N,132200
County,Santa Clara County,2014,June,06/01/2014,55520000,Finance and Insurance,N,20700
County,Santa Clara County,2014,June,06/01/2014,90920000,State Government,N,6200
County,Santa Clara County,2014,June,06/01/2014,60550000,Management of Companies and Enterprises,N,11600
County,Santa Clara County,2014,June,06/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,14000
County,Santa Clara County,2014,June,06/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,June,06/01/2014,30000000,Manufacturing,N,157700
County,Santa Clara County,2014,June,06/01/2014,41000000,Wholesale Trade,N,37000
County,Santa Clara County,2014,June,06/01/2014,0,Total Nonfarm,N,991000
County,Santa Clara County,2014,July,07/01/2014,32000000,Nondurable Goods,N,10600
County,Santa Clara County,2014,July,07/01/2014,50000000,Information,N,68400
County,Santa Clara County,2014,July,07/01/2014,65000000,Educational and Health Services,N,145700
County,Santa Clara County,2014,July,07/01/2014,60560000,Administrative and Support and Waste Ser,N,56800
County,Santa Clara County,2014,July,07/01/2014,80000000,Other Services,N,26200
County,Santa Clara County,2014,July,07/01/2014,42000000,Retail Trade,N,83300
County,Santa Clara County,2014,July,07/01/2014,65620000,Health Care and Social Assistance,N,106100
County,Santa Clara County,2014,July,07/01/2014,70000000,Leisure and Hospitality,N,92600
County,Santa Clara County,2014,July,07/01/2014,6000000,Goods Producing,N,197500
County,Santa Clara County,2014,July,07/01/2014,55000000,Financial Activities,N,34000
County,Santa Clara County,2014,July,07/01/2014,11000000,Total Farm,N,3800
County,Santa Clara County,2014,July,07/01/2014,7000000,Service Providing,N,784000
County,Santa Clara County,2014,July,07/01/2014,90930000,Local Government,N,64600
County,Santa Clara County,2014,July,07/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,July,07/01/2014,20000000,Construction,N,40000
County,Santa Clara County,2014,July,07/01/2014,40000000,"Trade, Transportation and Utilities",N,134400
County,Santa Clara County,2014,July,07/01/2014,60000000,Professional and Business Services,N,202900
County,Santa Clara County,2014,July,07/01/2014,31000000,Durable Goods,N,146600
County,Santa Clara County,2014,July,07/01/2014,90000000,Government,N,79800
County,Santa Clara County,2014,July,07/01/2014,65610000,Educational Services,N,39600
County,Santa Clara County,2014,July,07/01/2014,55530000,Real Estate and Rental and Leasing,N,13300
County,Santa Clara County,2014,July,07/01/2014,1000000,Total Wage and Salary,N,985300
County,Santa Clara County,2014,July,07/01/2014,60540000,"Professional, Scientific and Technical S",N,134500
County,Santa Clara County,2014,July,07/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,July,07/01/2014,30000000,Manufacturing,N,157200
County,Santa Clara County,2014,July,07/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13900
County,Santa Clara County,2014,July,07/01/2014,55520000,Finance and Insurance,N,20700
County,Santa Clara County,2014,July,07/01/2014,60550000,Management of Companies and Enterprises,N,11600
County,Santa Clara County,2014,July,07/01/2014,90920000,State Government,N,5400
County,Santa Clara County,2014,July,07/01/2014,0,Total Nonfarm,N,981500
County,Santa Clara County,2014,July,07/01/2014,41000000,Wholesale Trade,N,37200
County,Santa Clara County,2014,August,08/01/2014,32000000,Nondurable Goods,N,10100
County,Santa Clara County,2014,August,08/01/2014,65000000,Educational and Health Services,N,146400
County,Santa Clara County,2014,August,08/01/2014,50000000,Information,N,67800
County,Santa Clara County,2014,August,08/01/2014,80000000,Other Services,N,26300
County,Santa Clara County,2014,August,08/01/2014,70000000,Leisure and Hospitality,N,93000
County,Santa Clara County,2014,August,08/01/2014,60560000,Administrative and Support and Waste Ser,N,57900
County,Santa Clara County,2014,August,08/01/2014,65620000,Health Care and Social Assistance,N,106700
County,Santa Clara County,2014,August,08/01/2014,42000000,Retail Trade,N,83800
County,Santa Clara County,2014,August,08/01/2014,6000000,Goods Producing,N,198600
County,Santa Clara County,2014,August,08/01/2014,55000000,Financial Activities,N,33800
County,Santa Clara County,2014,August,08/01/2014,11000000,Total Farm,N,4000
County,Santa Clara County,2014,August,08/01/2014,90930000,Local Government,N,68500
County,Santa Clara County,2014,August,08/01/2014,7000000,Service Providing,N,790900
County,Santa Clara County,2014,August,08/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,August,08/01/2014,20000000,Construction,N,40500
County,Santa Clara County,2014,August,08/01/2014,40000000,"Trade, Transportation and Utilities",N,135100
County,Santa Clara County,2014,August,08/01/2014,31000000,Durable Goods,N,147700
County,Santa Clara County,2014,August,08/01/2014,60000000,Professional and Business Services,N,204900
County,Santa Clara County,2014,August,08/01/2014,1000000,Total Wage and Salary,N,993500
County,Santa Clara County,2014,August,08/01/2014,55530000,Real Estate and Rental and Leasing,N,13200
County,Santa Clara County,2014,August,08/01/2014,65610000,Educational Services,N,39700
County,Santa Clara County,2014,August,08/01/2014,90000000,Government,N,83600
County,Santa Clara County,2014,August,08/01/2014,60540000,"Professional, Scientific and Technical S",N,135300
County,Santa Clara County,2014,August,08/01/2014,30000000,Manufacturing,N,157800
County,Santa Clara County,2014,August,08/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13900
County,Santa Clara County,2014,August,08/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,August,08/01/2014,90920000,State Government,N,5300
County,Santa Clara County,2014,August,08/01/2014,60550000,Management of Companies and Enterprises,N,11700
County,Santa Clara County,2014,August,08/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,August,08/01/2014,41000000,Wholesale Trade,N,37400
County,Santa Clara County,2014,August,08/01/2014,0,Total Nonfarm,N,989500
County,Santa Clara County,2014,September,09/01/2014,32000000,Nondurable Goods,N,10100
County,Santa Clara County,2014,September,09/01/2014,50000000,Information,N,67100
County,Santa Clara County,2014,September,09/01/2014,65000000,Educational and Health Services,N,146700
County,Santa Clara County,2014,September,09/01/2014,80000000,Other Services,N,26200
County,Santa Clara County,2014,September,09/01/2014,42000000,Retail Trade,N,83400
County,Santa Clara County,2014,September,09/01/2014,65620000,Health Care and Social Assistance,N,107000
County,Santa Clara County,2014,September,09/01/2014,60560000,Administrative and Support and Waste Ser,N,58500
County,Santa Clara County,2014,September,09/01/2014,70000000,Leisure and Hospitality,N,92700
County,Santa Clara County,2014,September,09/01/2014,6000000,Goods Producing,N,198200
County,Santa Clara County,2014,September,09/01/2014,55000000,Financial Activities,N,33900
County,Santa Clara County,2014,September,09/01/2014,90930000,Local Government,N,73800
County,Santa Clara County,2014,September,09/01/2014,11000000,Total Farm,N,3800
County,Santa Clara County,2014,September,09/01/2014,7000000,Service Providing,N,794900
County,Santa Clara County,2014,September,09/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,September,09/01/2014,20000000,Construction,N,40500
County,Santa Clara County,2014,September,09/01/2014,40000000,"Trade, Transportation and Utilities",N,134400
County,Santa Clara County,2014,September,09/01/2014,60000000,Professional and Business Services,N,204500
County,Santa Clara County,2014,September,09/01/2014,31000000,Durable Goods,N,147300
County,Santa Clara County,2014,September,09/01/2014,90000000,Government,N,89400
County,Santa Clara County,2014,September,09/01/2014,65610000,Educational Services,N,39700
County,Santa Clara County,2014,September,09/01/2014,55530000,Real Estate and Rental and Leasing,N,13300
County,Santa Clara County,2014,September,09/01/2014,1000000,Total Wage and Salary,N,996900
County,Santa Clara County,2014,September,09/01/2014,60540000,"Professional, Scientific and Technical S",N,134000
County,Santa Clara County,2014,September,09/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,September,09/01/2014,30000000,Manufacturing,N,157400
County,Santa Clara County,2014,September,09/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13800
County,Santa Clara County,2014,September,09/01/2014,55520000,Finance and Insurance,N,20600
County,Santa Clara County,2014,September,09/01/2014,60550000,Management of Companies and Enterprises,N,12000
County,Santa Clara County,2014,September,09/01/2014,90920000,State Government,N,5800
County,Santa Clara County,2014,September,09/01/2014,0,Total Nonfarm,N,993100
County,Santa Clara County,2014,September,09/01/2014,41000000,Wholesale Trade,N,37200
County,Santa Clara County,2014,October,10/01/2014,32000000,Nondurable Goods,N,11200
County,Santa Clara County,2014,October,10/01/2014,65000000,Educational and Health Services,N,151400
County,Santa Clara County,2014,October,10/01/2014,50000000,Information,N,67300
County,Santa Clara County,2014,October,10/01/2014,80000000,Other Services,N,26300
County,Santa Clara County,2014,October,10/01/2014,70000000,Leisure and Hospitality,N,92600
County,Santa Clara County,2014,October,10/01/2014,60560000,Administrative and Support and Waste Ser,N,59400
County,Santa Clara County,2014,October,10/01/2014,65620000,Health Care and Social Assistance,N,108000
County,Santa Clara County,2014,October,10/01/2014,42000000,Retail Trade,N,83800
County,Santa Clara County,2014,October,10/01/2014,6000000,Goods Producing,N,198200
County,Santa Clara County,2014,October,10/01/2014,11000000,Total Farm,N,3900
County,Santa Clara County,2014,October,10/01/2014,90930000,Local Government,N,75900
County,Santa Clara County,2014,October,10/01/2014,55000000,Financial Activities,N,33800
County,Santa Clara County,2014,October,10/01/2014,7000000,Service Providing,N,804500
County,Santa Clara County,2014,October,10/01/2014,90910000,Federal Government,N,9800
County,Santa Clara County,2014,October,10/01/2014,20000000,Construction,N,40300
County,Santa Clara County,2014,October,10/01/2014,40000000,"Trade, Transportation and Utilities",N,134100
County,Santa Clara County,2014,October,10/01/2014,31000000,Durable Goods,N,146400
County,Santa Clara County,2014,October,10/01/2014,60000000,Professional and Business Services,N,206700
County,Santa Clara County,2014,October,10/01/2014,1000000,Total Wage and Salary,N,1006600
County,Santa Clara County,2014,October,10/01/2014,55530000,Real Estate and Rental and Leasing,N,13300
County,Santa Clara County,2014,October,10/01/2014,65610000,Educational Services,N,43400
County,Santa Clara County,2014,October,10/01/2014,90000000,Government,N,92300
County,Santa Clara County,2014,October,10/01/2014,60540000,"Professional, Scientific and Technical S",N,135300
County,Santa Clara County,2014,October,10/01/2014,41000000,Wholesale Trade,N,36400
County,Santa Clara County,2014,October,10/01/2014,0,Total Nonfarm,N,1002700
County,Santa Clara County,2014,October,10/01/2014,10000000,Mining and Logging,N,300
County,Santa Clara County,2014,October,10/01/2014,30000000,Manufacturing,N,157600
County,Santa Clara County,2014,October,10/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,13900
County,Santa Clara County,2014,October,10/01/2014,55520000,Finance and Insurance,N,20500
County,Santa Clara County,2014,October,10/01/2014,90920000,State Government,N,6600
County,Santa Clara County,2014,October,10/01/2014,60550000,Management of Companies and Enterprises,N,12000
County,Santa Clara County,2014,November,11/01/2014,32000000,Nondurable Goods,N,11400
County,Santa Clara County,2014,November,11/01/2014,50000000,Information,N,67500
